labelAnnotations,fullTextAnnotation,image_file
"Television program,Smile,Chef,Coat,News,Job,Font,Display device,Television presenter,Event","EFF
良
FFF
Economic Freedom Fighters gestick
JEFFFreedomDay
EFF
statement, the EFF believes that schools must not be opened because non-negotiable conditions have not
NEW ROOM
FRIKA
Our New Our View",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_34.jpeg
"Blazer,Multimedia,Software,Smile,Suit,Font,Technology,Screenshot,Presentation,Display device","8
FRIZZY
& DULL
HAIR
NORMAL
HAIR
NEW ROOM
FRIKA
Our New Our View",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_35.jpeg
"Stage equipment,Suit,Advertising,Public address system,Font,Technology,Audio equipment,Magenta,Microphone,Event","BMY
EOPL
EXP
NEW ROOM
FRIKA
Our New Our View",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_36.jpeg
"Blazer,Smile,Electric blue,News,Suit,Sky,Advertising,Font,Television presenter,Event","Clicks Health and Beauty retailer will
be trading as normal on Monday 7 September,
despite the call by the Economic Freedom Fighters
(EFF) for strike action and closure of stores.
Clicks provides a much-needed healthcare service
to South Africans and stores will not be closed.
Contingency plans have been put in place to
ensure the safety of both customers and staff.
Clicks has taken full accountability and
apologised unreservedly for the advertisement
published on its website and has taken immediate
action to address all concems.
NEW ROOM
AFRIKA
Out News Out Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_37.jpeg
"Blazer,Multimedia,Electronic device,Software,Smile,Suit,Font,Technology,Screenshot,Display device","CLICKSO
& Q & Q
DRY &
DAMAGED
HAIR
FINE
&FLAT
HAIR
NEW ROOM
FRIKA
Our New Our View",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_38.jpeg
"Blazer,Smile,Facade,Fixture,Suit,Advertising,Font,Brand,Glass,Event","louble
CLICKS
double
NEW ROOM
FRIKA
Our News Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_39.jpeg
"Sign,Facade,Fixture,Rectangle,Line,Advertising,Wood,Font,Signage,Number","CLICKS+
NEWZROOM
AFRIKA",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_4.jpeg
"Blazer,Multimedia,Electronic device,Smile,Human,Suit,Font,Technology,Screenshot,Display device","& Q
FRIZZY
& DULL
HAIR
NORMAL
HAIR
NEW ROOM
FRIKA
Our New Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_40.jpeg
"Blazer,Smile,Suit,Advertising,Font,Presentation,Brand,Display device,Television presenter,Event","CLICKS
NEW ROOM
FRIKA
Our New Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_41.jpeg
"Blazer,Flash photography,Formal wear,Smile,Eyelash,Suit,Advertising,Font,Brand,Display device","DRY &
DAMAGED
HAIR
NEW ROOM
FRIKA
Our New Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_42.jpeg
"Blazer,Multimedia,Smile,Suit,Advertising,Font,Technology,Screenshot,Display device,Event","CLICKSO
& Q & Q
8
DRY&
DAMAGED
HAIR
FINE
& FLAT
HAIR
NEW ROOM
FRIKA
Our New Out Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_43.jpeg
"Television program,Multimedia,Chef,Job,News,Advertising,Font,Display device,Television presenter,Event","EFF
FFF
EFF
Economic Freedom Fighters a
#EFFFreedomDay
stated in our previous media statement, the EFF believes that schools must not be opened because non-neg
NEW ROOM
FRIKA
Our New Our View",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_44.jpeg
"Blazer,Multimedia,Gesture,Smile,Suit,Font,Technology,Screenshot,Presentation,Display device","& Q
FRIZZY
& DULL
HAIR
NORMAL
HAIR
NEW ROOM
FRIKA
Our New Our Views.",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_45.jpeg
"Tie,Coat,Spokesperson,Suit,Public speaking,Bottle,Speech,Display device,Product,Event","NEWSFEED
STEPHEN GROOTES
NEW ROOM
MEMZLEED FRIKA",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_46.jpeg
"Carmine,Formal wear,Youth,News,Suit,Font,Magenta,Room,Fun,Event","NEW ROOM
FRIKA
Our New Out Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_47.jpeg
"Blazer,Material property,Event,Smile,Suit,Flooring,Font,Building,Art,Automotive design","NEW ROOM
FRIKA
Our New Our Views.",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_48.jpeg
"Cap,Gadget,Job,Suit,News,T-shirt,Hat,Baseball cap,Television presenter,Event","NEW ROOM
FRIKA
Our News Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_49.jpeg
"Blazer,Tie,Computer,Coat,Suit,Spokesperson,Audio equipment,Laptop,Product,Television presenter","NEWSFEED
WITH STEPHEN GROOTES
ZEMER ENDOLEZ NEW ROOM
MEMZLEED FRIKA
Our News, Our Views.",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_5.jpeg
"Blazer,Tie,Coat,Suit,Spokesperson,Bottle,Technology,Display device,Product,Microphone","NEWSFEED
STEPHEN GROOTES
NEW ROOM
MEM2LEED FRIKA",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_50.jpeg
"Team,Smile,News,Suit,T-shirt,Font,Hat,Fun,Sleeve,Event","EFE
und
NEW ROOM
FRIKA
Our New Our Views.",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_51.jpeg
"Outerwear,Cap,Smile,T-shirt,Font,Magenta,Hat,Baseball cap,Sleeve,Event","LIT TURNS
7
NEW ROOM
FRIKA
Our New Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_52.jpeg
"Sports uniform,World,Jersey,Suit,T-shirt,Font,Hat,Baseball cap,Sleeve,Event","THE
Au
NEW ROOM
FRIKA
Our New Our Views.",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_53.jpeg
"Formal wear,Smile,Suit,News,T-shirt,Font,Magenta,Hat,Fun,Event","NEW ROOM
FRIKA
Our New Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_54.jpeg
"Blazer,Formal wear,Official,News,Suit,Magenta,Font,Fun,Public event,Event","NEW ROOM
FRIKA
Our New Out Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_55.jpeg
"Blazer,Automotive design,Smile,Suit,Flooring,Font,White-collar worker,Building,Art,Event","XX3
NEW ROOM
FRIKA
Our News Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_56.jpeg
"Cameras & optics,Cap,Job,Suit,News,T-shirt,Hat,Baseball cap,Television presenter,Event","NEW ROOM
FRIKA
Our New Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_57.jpeg
"Tie,Coat,Suit,Spokesperson,Tower block,White-collar worker,Building,Product,Microphone,Television presenter","NEW ROOM
FRIKA
Our New Out Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_58.jpeg
"Team,Smile,Job,Suit,News,T-shirt,Font,Magenta,Fun,Event","EFF
NEW ROOM
FRIKA
Dur News Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_59.jpeg
"Elbow,Jaw,Software,Eyelash,Logo,Wood,Font,Screenshot,Communication Device,Brand","==
DRY &
Q
CLICKS
DAMAGED
HAIR
FINE
& FLAT
HAIR
NEWZROOM
FRIKA
Our News, Our Views.",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_6.jpeg
"Multimedia,Tie,Orator,Spokesperson,Public speaking,Advertising,Font,Speech,Display device,Event","EFF
ECONOMIC FREEDOM FIGHTERS
EFF
REEDOM FIGHTERS
EFF
TRONOMIC FREEDOM FIHTEER
Economic Freedom Fighters
@EFFSouthAfrica
#EFFFreedomDay
NEW ROOM
FRIKA
Our News, Our Views.
POWERED BY #tagboard
stated in our previous media statement, the EFF believes that schools must not be opened because non-neg",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_7.jpeg
"Jaw,Chin,Eyelash,Eyebrow,Font,Wood,Mouth,Neck,Black hair,Liver","ос
FRIZZY
& DULL
HAIR
3
NORMAL
HAIR
NEW ROOM
AFRIKA
Our News, Our Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_8.jpeg
"Entertainment,Music,Red,Spokesperson,T-shirt,Public address system,Audio equipment,Hat,Microphone,Event","EFF
EOPL
EXP
NEW ROOM
FRIKA
New Dul Views",clickssample60ClicksGroupCEOexplainsthecontroversialadvertclickssample60ClicksGroupCEOexplainsthecontroversialadvert_scene_9.jpeg
"Television program,Flash photography,Electric blue,News,Advertising,Font,Display device,Building,Travel,Television presenter","14:07 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
EFF CLICKS SHUTDOWN
AAM
CLICKS REPUTATION AT RISK
NEWZROOM
AFRIKA
AUSTRALIA JOB ADS RISE FOR THIRD MONTH CLICKS HAS BEEN TAKEN TO THE EQUALITY COURT FOR DISCRIMINATORY ADVERTISI
AMPLATS 6.20%
.1%
DATA BY
ABSA GROUP -0.07%
HEASHOOAL
• ANGLO 2.04%
ANGLOGOLD ASHANTI
2.46%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_0.jpeg
"Plant,Multimedia,Event,News,Advertising,Font,Screenshot,Display device,Building,Photo caption","14:07 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
JOHANNESBURG
EFF CLICKS SHUTDOWN
MD REPUTATION 1ST // TSHEPO MATSEBA
CLICKS REPUTATION AT RISK
TISING FOLLOWING ITS ADVERT ON ETHNIC HAIR
15 MIN DELAY • ASPEN 0.23%
NEWZROOM
AFRIKA
A COMPLAINT BY A GROUP OF LAWYERS BRANDS CLICKS ADVERT AS 'INHERENTLY DISCRI
• BHP GROUP
1.87%
⚫ BIDCORP 0.51%
BRITISH AM TOBACCO 1.05%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_1.jpeg
"Multimedia,Graphics,News,Logo,Advertising,Font,Brand,Display device,Signage,Event","14:09 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
&
FRIZZY
EFF CLICKS SHUTDOWN
& DULL
HAIR
NORMAL
HAIR
CLICKS REPUTATION AT RISK
NEWZROOM
AFRIKA
CLICKS HAS BEEN TAKEN TO THE EQUALITY COURT FOR DISCRIMINATORY ADVERTISING FOLLOWING ITS ADVERT ON ETHNIC HAIR • A COI
PIETERMARITZBURG L13 26-> 0 POLOKWANE 1.7 124
PORT ELIZABETH L12 H20
PRETORIA L1027",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_10.jpeg
"Television program,Multimedia,News,Advertising,Font,Led-backlit lcd display,Brand,Display device,Signage,Event","14:09 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
APP
FRIZZY
6 DULL
GEOPL
HAIR
NORMAL
HAIR
ΕΚΡ
EFF CLICKS SHUTDOWN
CLICKS REPUTATION AT RISK
NEW ROOM
AFRIKA
E EQUALITY COURT FOR DISCRIMINATORY ADVERTISING FOLLOWING ITS ADVERT ON ETHNIC HAIR A COMPLAINT BY A GROUP OF LAWYERS
15 MIN DELAY
ABSA GROUP
007
ARMELADA
●ANOLLY
ANGLOGOLD ASHANT) 2.46%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_11.jpeg
"Television program,World,News,Logo,Advertising,Font,Screenshot,Brand,Product,Event","14:09 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
EFF CLICKS SHUTDOWN
CLICKS REPUTATION AT RISK
NEWZROOM
AFRIKA
ATORY ADVERTISING FOLLOWING ITS ADVERT ON ETHNIC HAIR A COMPLAINT BY A GROUP OF LAWYERS BRANDS CLICKS ADVERT AS 'INHERE
15 MIN DELAY • ABSA GROUP ▼ -0.07%
⚫ AMPLATS
6.20%
• ANGLO 2.04%
ANGLOGOLD ASHANTI 2.46%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_12.jpeg
"Photo caption,Multimedia,Job,News,Advertising,Font,Screenshot,Brand,Display device,Event","14:09 CAT LIVE
LOCKDOWN
DAY
NATIONAL
165
LEVEL 2
EFF CLICKS SHUTDOWN
CLICKS REPUTATION AT RISK
NEWZROOM
AFRIKA
SING FOLLOWING ITS ADVERT ON ETHNIC HAIR A COMPLAINT BY A GROUP OF LAWYERS BRANDS CLICKS ADVERT AS 'INHERENTLY DISCRIMI
15 MIN DELAY • ABSA GROUP 0.07%
• ANGLO
• AMPLATS
6.20%
2.04%
ANGLOGOLD ASHANTI 2.46%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_13.jpeg
"Television program,Team,Smile,Gadget,News,T-shirt,Advertising,Font,Flat panel display,Event","14:09 CAT LIVE
LOCKDOWN
DAY
NATIONAL
165
LEVEL 2
2
EFF CLICKS SHUTDOWN
CLICKS REPUTATION AT RISK
YERS BRANDS CLICKS ADVERT AS 'INHERENTLY DISCRIMINATORY' AND PERPETUATING STEREOTYPES
DATA BY
• ASPEN 0.23%
BHP GROUP 1.87%
BIDCORP 0.51%
NEWZROOM
AFRIKA
WHILE CLICKS HAS APOLOGISED, THIS
BRITISH AM TOBACCO
1.05%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_14.jpeg
"Television program,Electric blue,News,Advertising,Font,Poster,Display device,Building,Travel,Television presenter","14:09 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
10
CLICKS REPUTATION AT RISK
NEWZROOM
AFRIKA
CLICKS ADVERT AS 'INHERENTLY DISCRIMINATORY' AND PERPETUATING STEREOTYPES WHILE CLICKS HAS APOLOGISED, THIS APOLOGY HAS
DATA BY
ASPEN 0.23%
BHP GROUP 1.87%
www
WA001
• BIDCORP
0.51%
BRITISH AM TOBACCO
1.05%
EFF CLICKS SHUTDOWN",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_15.jpeg
"Plant,Television set,Multimedia,Job,News,Advertising,Font,Technology,Screenshot,Display device","14:10 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
2 JOHANNESBURG
EFF CLICKS SHUTDOWN
MD REPUTATION 1ST // TSHEPO MATSEBA
CLICKS REPUTATION AT RISK
DIVIDEND AS IT REPORTS BOOST FOR SNACK DEMAND
15 MIN DELAY • GROWTHPOINT 3.24%
NEWZROOM
AFRIKA
EQUIPMENT PROVIDER ELB GROUP WARNS OF WIDENING LOSS AMID COVID-19
IMPALA PLATINUM 4.66%
• INVESTEC LTD -1.09%
⚫ INVESTEC PLC -0.52%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_16.jpeg
"Television program,Smile,Electric blue,World,News,Font,Building,Travel,Product,Television presenter","14:13 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
DUSTRIAL OUTPUT RISES LESS THAN ESTIMATED O
15 MIN DELAY
• SIBANYE-S
3.95%
JAPAN LEADING INDEX RISES TO 5-MONTH HIGH
• SPAR 0.01%
STANBANK 0.60%
NEWZROOM
AFRIKA
CHINA AUGUST IMPORTS UNEXPECT
VODACOM -0.43%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_17.jpeg
"Television program,Smile,World,News,Font,Flat panel display,Display device,Building,Product,Television presenter","14:14 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
$50.5 BILLION IN AUGUST
DATA BY T
LATA 1ST
LAMINI
•OLD MUTUAL
0.56%
PROSUS 0.06%
GERMAN INDUSTRIAL OUTPUT RISES LESS THAN ESTIMATED .
REINET INV SCA
NEWZROOM
AFRIKA
JAPAN LEADING INDEX RISES TO 5-MONTH H
REMGRO -1.87%
0.48%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_18.jpeg
"Television program,Electric blue,News,Font,Beauty,Display device,Building,Travel,Product,Television presenter","14:07 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
NEWZROOV
ALROZA
9887
NEWZROOM
AFRIKA
ADVERT ON ETHNIC HAIR A COMPLAINT BY A GROUP OF LAWYERS BRANDS CLICKS ADVERT AS 'INHERENTLY DISCRIMINATORY' AND PERPET
15 MIN DELAY
• COMPAGNIE RICHEMONT 1.65%
⚫ CAPITEC 1.22%
BIDVEST -1.14%
⚫ CLICKS
0.26%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_2.jpeg
"Eyewear,Multimedia,News,Window,Advertising,Font,Brand,Display device,Building,Television presenter","14:08 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
OTDS1
MD REPUTATION 1ST // TSHEPO MATSEBA
JOHANNESBURG
EFF CLICKS SHUTDOWN
CLICKS REPUTATION AT RISK
SCRIMINATORY' AND PERPETUATING STEREOTYPES
• DISCOVERY 0.14%
DATA BY 200
NEWZROOM
AFRIKA
• WHILE CLICKS HAS APOLOGISED, THIS APOLOGY HAS BEEN DEEMED FAR FROM SATISFA
• EXXARO
1.74%
• FIRSTRAND 0.86%
⚫ GFIELDS 3.87%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_3.jpeg
"Abdomen,Portable communications device,Software,Gesture,Font,Screenshot,Communication Device,Knee,Thigh,Chest","14:08 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
||||
CLICKS
2 9 2 ♡
DRY &
DAMAGED
HAIR
FINE
& FLAT
HAIR
T FOREIGN RESERVES ROSE TO $50.5 BILLION IN AUGUST
15 MIN DELAY
RMB HOLDINGS
0.81%
Clubcord
6
NEWZROOM
AFRIKA
GERMAN INDUSTRIAL OUTPUT RISES LESS THAN ESTIMATED
SANLAM
1.29%
• SASOL 2.40%
SHOPRITE
JAPAN LEADING
-0.04%",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_4.jpeg
"Multimedia,World,Job,News,Advertising,Font,Screenshot,Display device,Signage,Event","14:08 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
oubl
HE ROLE DRA
DRY &
ale
EFF CLICKS SHUTDOWN
REPUTATION EXPERT SAYS RETAILER NEEDS ACT SWIFTLY TO SAVE
ITS REPUTATION FROM FURTHER HARM
LION IN AUGUST
GERMAN INDUSTRIAL OUTPUT RISES LESS THAN ESTIMATED
15 MIN DELAY ⚫ SIBANYE-S
4.34%
⚫ SPAR
0.20%
NEW ROOM
AFRIKA
JAPAN LEADING INDEX RISES TO 5-MONTH HIGH
STANBANK 0.61%
• VODACOM -0.30%
C",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_5.jpeg
"Multimedia,Electric blue,News,Logo,Advertising,Font,Screenshot,Brand,Display device,Product","14:09 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
FRIZZY
& DULL
HAIR
DICSO
EFF CLICKS SHUTDOWN
REPUTATION EXPERT SAYS RETAILER NEEDS ACT SWIFTLY TO SAVE
ITS REPUTATION FROM FURTHER HARM
NEWZROOM
AFRIKA
O JAPAN LEADING INDEX RISES TO 5-MONTH HIGH CHINA AUGUST IMPORTS UNEXPECTEDLY DROPS BY 2.1% AUSTRALIA JC
BHISHO L11 21
BLOEMFONTEIN L8 127
CAPE TOWN L12 22 €
DURBAN L16 123
MATED",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_6.jpeg
"Photo caption,Multimedia,Eyelash,News,Advertising,Font,Screenshot,Display device,Thigh,Event","14:09 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
DRY &
DAMAGED
HAIR
EFF CLICKS SHUTDOWN
//
REPUTATION EXPERT SAYS RETAILER NEEDS ACT SWIFTLY TO SAVE
ITS REPUTATION FROM FURTHER HARM
INDEX RISES TO 5-MONTH HIGH CHINA AUGUST IMPORTS UNEXPECTEDLY DROPS BY 2.1% •
BLOEMFONTEIN 18 127
CAPE TOWN L12 H22 €
BHISHO L11 H21
NEWZROOM
AFRIKA
AUSTRALIA JOB ADS RISE FOR THIRD MONT
DURBAN L16 H23
0",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_7.jpeg
"Electronic device,Multimedia,Software,News,Advertising,Font,Screenshot,Communication Device,Display device,Event","14:09 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
CLICKSO
DRY &
DAMAGED
HAIR
FINE
& FLAT
HAIR
WWW 30
EFF CLICKS SHUTDOWN
REPUTATION EXPERT SAYS RETAILER NEEDS ACT SWIFTLY TO SAVE
ITS REPUTATION FROM FURTHER HARM
ECTEDLY DROPS BY 2.1% • AUSTRALIA JOB ADS RISE FOR THIRD MONTH
JOHANNESBURG L9 125
KIMBERLEY L9 1130
•
NEWZROOM
AFRIKA
CLICKS HAS BEEN TAKEN TO THE EQUALITY COURT FOR DISCRI
MAHIKENG L11/128
MBOMBELA L12123",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_8.jpeg
"Television set,Television program,Multimedia,News,Advertising,Font,Technology,Flat panel display,Display device,Television presenter","14:09 CAT LIVE
LOCKDOWN
DAY 165
NATIONAL
LEVEL 2
EFF
ENTREEDOM
DRY &
DAMAGED
WROOM PAIN
EFF
Economlo Freedom Fightora FFBouthAfrica
EFF CLICKS SHUTDOWN
#EFFFreedomDay
POWER Wagboard
REPUTATION EXPERT SAYS RETAILER NEEDS ACT SWIFTLY TO SAVE
ITS REPUTATION FROM FURTHER HARM
IA JOB ADS RISE FOR THIRD MONTH
PIETERMARITZBURG L13 26
NEWZROOM
AFRIKA
CLICKS HAS BEEN TAKEN TO THE EQUALITY COURT FOR DISCRIMINATORY ADVERTISING FOLLOWING ITS
POLOKWANE L7
24
PORT ELIZABETH L12 20
PRETORIA L101127",clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising.clickssample60ClicksGroupsreputationalrisk-RacisminAdvertising._scene_9.jpeg
